Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
21.71,44.2,43.22,0,8,21,0,23,6
30.04,62.08,62.67,0,2,12,17,11,2
28.1,69.82,63.0,4,3,6,7,28,0
33.02,78.74,48.74,0,2,3,4,29,3
21.89,49.75,40.89,2,6,15,0,45,3
25.29,40.62,42.74,4,8,5,21,18,6
36.93,61.19,29.29,3,6,21,0,19,4
30.92,64.22,55.34,1,3,22,0,21,3
32.53,71.92,37.71,0,9,18,0,27,4
28.68,61.24,31.87,2,9,23,0,21,4
36.1,66.96,25.72,4,0,13,3,35,4
21.7,40.45,64.17,4,3,35,0,0,6
30.5,62.99,36.07,3,2,12,6,33,0
30.43,59.8,49.02,0,2,21,2,19,6
32.33,67.75,59.96,2,4,7,7,35,1
29.44,57.46,38.52,3,0,40,0,0,6
29.3,51.86,65.79,4,8,13,0,13,1
38.47,62.47,48.62,0,2,16,11,13,3
29.46,59.85,38.35,0,6,11,0,16,0
37.38,74.63,60.35,1,2,5,11,25,5
26.59,49.71,34.99,2,6,26,3,19,0
25.41,49.09,44.03,4,0,18,1,16,1
33.39,71.13,49.02,1,4,7,0,38,3
28.36,50.91,33.57,1,6,8,8,31,6
37.54,71.73,49.13,3,2,35,2,0,6
31.38,68.77,66.23,2,10,8,7,29,5
28.27,66.94,52.35,1,5,10,8,29,0
29.52,60.02,61.06,1,8,10,2,12,4
29.49,43.74,32.44,2,8,22,0,20,5
37.19,61.38,49.57,1,3,7,12,28,2
32.37,54.35,50.09,3,3,33,0,0,0
28.71,45.53,37.59,1,0,26,0,22,3
26.9,56.65,22.83,4,8,15,0,37,0
33.04,52.52,30.56,2,7,9,0,12,5
32.48,52.45,43.5,2,0,16,1,45,3
38.58,57.38,60.1,2,0,8,10,9,1
30.12,59.49,45.57,4,2,9,0,33,1
27.4,53.38,24.91,4,0,10,3,12,3
21.17,57.9,50.89,0,1,19,0,23,2
24.69,63.39,20.45,2,5,12,14,30,4
25.36,62.86,41.08,1,10,37,0,0,0
28.21,50.33,47.6,0,1,22,3,26,5
34.64,71.11,52.82,0,9,2,18,16,1
40.0,66.64,40.47,0,6,16,0,42,0
32.28,51.88,30.19,2,0,16,3,41,6
28.38,63.35,70.0,4,3,13,14,17,6
30.7,55.96,30.0,0,4,34,0,0,3
32.35,78.2,31.24,0,8,9,1,43,5
37.76,62.35,32.1,2,1,36,2,2,6
34.96,60.68,50.5,0,7,7,0,9,1
27.58,45.82,20.23,0,1,13,0,9,3
36.11,66.33,59.78,4,8,3,8,27,5
27.16,55.97,40.95,1,3,22,0,16,2
32.5,63.91,50.78,2,0,7,0,46,3
30.48,50.15,24.47,0,8,14,0,38,2
32.65,65.68,43.35,4,9,5,0,11,4
23.99,45.86,44.6,3,1,13,9,30,2
28.8,52.94,23.76,2,5,36,0,0,3
25.01,46.13,30.97,4,8,35,0,0,0
29.47,48.68,39.05,3,6,11,2,39,3
22.78,54.73,52.62,1,9,18,2,14,6
27.13,59.68,68.56,1,7,34,3,2,2
29.27,71.38,65.51,4,8,28,0,23,2
26.23,46.01,35.38,4,10,13,0,36,1
27.54,57.8,49.7,3,10,27,0,24,1
30.96,61.45,35.37,1,1,4,23,16,6
30.12,58.37,64.67,4,7,5,7,29,0
38.3,69.75,41.31,1,9,11,1,38,0
33.32,78.29,41.09,4,8,8,6,24,4
30.27,58.64,44.46,4,6,43,0,1,4
33.39,62.88,58.59,3,5,14,4,28,0
24.28,64.47,50.66,0,7,13,0,36,3
35.01,65.35,36.5,1,8,42,1,0,0
21.18,47.08,48.85,4,6,20,0,22,0
29.17,44.69,36.86,3,9,15,0,7,6
25.94,50.12,26.04,2,8,36,0,0,0
34.91,62.53,49.22,1,10,20,1,31,5
25.25,48.0,35.09,0,9,19,0,25,1
30.14,59.84,37.42,1,8,39,0,0,3
35.58,69.81,22.72,2,2,6,7,27,6
33.29,67.12,25.0,0,6,42,0,0,3
28.3,52.68,34.22,3,2,8,5,24,5
26.46,63.95,63.21,4,3,10,3,31,5
40.0,68.33,30.9,3,10,14,1,42,1
29.23,54.78,49.49,1,1,22,0,15,0
21.48,40.33,24.3,0,3,13,12,7,5
38.55,72.39,57.25,4,6,30,0,0,5
30.88,57.35,42.86,1,3,27,0,23,5
30.49,59.07,27.14,2,0,16,0,11,1
38.27,75.46,26.71,3,1,5,8,35,0
27.49,55.27,67.27,2,0,5,6,30,4
32.66,65.59,24.12,1,3,33,0,0,1
30.36,52.15,32.78,0,1,42,0,0,4
32.86,56.84,32.25,1,8,41,2,1,0
29.32,58.03,38.43,2,9,8,4,9,2
34.51,77.0,52.89,0,6,12,7,25,4
35.64,77.44,40.68,4,6,12,2,42,3
28.93,59.75,28.26,4,6,8,1,10,6
24.21,66.11,50.17,0,2,8,1,38,0
26.55,58.11,35.01,3,0,27,0,18,0
30.89,47.99,44.37,0,10,23,3,20,1
23.95,49.46,54.47,2,4,26,2,16,2
35.62,59.9,40.62,0,1,11,4,43,3
33.16,59.69,35.13,1,6,16,0,24,4
29.53,61.71,30.58,2,1,23,2,18,4
25.22,47.33,25.94,4,1,9,2,45,6
27.47,54.96,42.17,2,10,25,4,26,3
39.55,69.54,58.19,2,10,8,14,22,2
25.43,54.6,33.36,1,6,12,0,13,3
23.19,55.23,47.98,1,4,41,0,0,4
31.18,62.75,47.87,0,10,24,0,19,0
30.2,50.46,46.49,1,7,14,0,36,3
21.31,45.08,52.48,3,6,22,0,16,3
32.65,51.77,59.46,0,4,13,0,30,2
33.18,58.37,27.03,1,1,20,3,20,1
29.51,60.72,49.86,4,3,6,2,11,6
36.65,65.21,44.67,2,0,12,0,14,4
24.53,62.02,27.22,2,6,5,6,27,3
28.61,67.47,32.42,1,1,3,4,27,2
36.23,68.79,36.18,1,8,8,0,34,2
29.19,54.34,53.34,4,5,14,13,14,0
34.02,52.63,32.14,2,0,42,1,1,5
36.98,56.82,31.16,0,2,21,2,19,6
30.71,51.25,37.24,0,4,19,4,18,5
25.81,54.02,45.2,0,2,9,0,6,6
30.95,63.54,47.11,4,7,31,4,0,4
29.95,54.6,57.41,2,3,43,0,0,4
30.03,55.83,47.14,3,8,36,0,0,2
27.43,45.22,27.13,4,7,13,6,14,0
30.12,53.39,40.75,3,8,35,4,0,0
26.72,58.18,37.93,2,0,42,0,0,4
25.76,51.35,43.13,4,5,23,4,22,2
23.48,50.19,29.91,1,7,14,12,11,3
27.07,58.87,54.62,2,2,10,0,45,0
27.05,44.28,45.68,1,2,25,0,23,3
30.9,45.86,40.74,4,1,13,0,36,1
24.52,49.32,48.19,0,7,23,4,15,1
26.25,63.56,28.04,2,2,11,0,15,6
31.16,56.43,43.16,2,0,25,4,25,5
32.63,62.91,55.52,1,3,13,10,31,6
30.64,57.11,28.44,0,1,34,0,2,1
39.82,76.99,27.78,3,10,12,4,38,4
32.97,61.72,42.69,4,2,38,1,4,2
33.32,56.56,52.81,3,1,7,7,32,2
26.42,62.53,32.01,4,10,14,0,42,4
29.65,58.55,49.47,2,5,25,0,22,5
24.08,62.89,34.44,0,1,14,12,19,3
26.5,61.3,48.77,2,8,16,18,13,3
29.8,60.5,33.18,3,2,8,15,14,2
26.76,56.88,39.03,4,10,14,0,16,6
25.63,57.48,54.3,3,10,11,5,36,4
37.23,59.0,42.16,1,5,42,0,0,6
28.29,57.0,48.81,4,5,13,0,8,6
26.29,43.92,34.22,2,1,22,2,23,2
25.42,48.77,35.86,3,0,31,0,4,0
31.04,66.34,43.48,3,7,22,0,27,1
34.2,73.24,20.0,1,3,11,9,30,1
32.9,66.64,37.72,0,6,10,15,12,2
38.13,68.23,38.15,0,5,20,0,17,2
23.61,51.8,35.39,2,4,11,0,45,2
25.03,48.11,40.57,3,0,27,3,24,5
36.62,58.47,20.56,1,8,38,0,0,5
33.99,61.71,25.59,2,4,7,0,42,1
38.27,63.88,33.14,3,1,24,0,17,5
29.18,45.72,43.85,0,1,16,0,12,3
26.71,56.27,30.9,1,2,11,3,8,0
31.01,65.29,49.37,0,9,11,17,10,1
29.75,62.25,68.76,1,9,13,8,19,6
31.73,69.1,20.0,0,5,8,15,13,6
28.28,43.5,35.37,2,3,13,0,8,4
37.13,53.26,35.49,0,1,15,0,40,2
24.17,51.74,42.57,3,4,45,1,3,1
30.86,67.34,54.97,4,3,8,7,32,1
32.79,56.76,45.12,0,4,41,1,0,5
34.72,65.09,62.52,1,4,8,4,25,4
28.06,66.55,38.84,3,9,5,11,24,3
29.7,49.26,41.74,1,0,9,8,16,4
30.13,69.07,35.42,1,8,20,1,16,4
38.32,71.66,50.39,0,8,37,0,0,2
24.21,45.53,53.62,1,8,26,0,14,2
20.18,41.05,47.98,3,8,25,0,21,2
29.0,49.39,43.1,0,3,25,4,23,3
27.9,50.42,39.03,4,0,6,4,15,5
35.18,65.15,45.91,2,8,41,0,0,5
26.22,64.73,37.01,3,10,4,0,16,5
29.03,55.12,58.72,0,10,10,0,4,1
30.81,62.99,28.49,4,2,10,1,11,6
37.83,76.34,37.18,4,5,17,4,9,4
36.31,55.62,57.54,3,6,11,7,33,4
33.54,59.23,58.43,0,8,5,9,31,5
33.31,65.26,39.74,0,7,6,4,39,2
31.29,60.71,20.0,0,3,8,5,25,3
36.3,70.42,33.17,1,10,10,0,37,2
33.76,65.35,25.86,1,4,16,0,35,6
34.48,65.7,36.95,2,3,8,15,14,2
34.67,58.7,28.33,4,0,11,0,18,6
24.79,58.23,28.99,3,10,39,0,0,0
36.68,73.77,45.6,4,5,37,3,0,4
31.02,64.62,47.95,3,2,7,14,20,1
29.67,72.9,65.59,3,8,19,0,20,6
31.57,72.17,42.63,0,4,17,2,6,5
25.49,51.92,39.46,1,0,41,0,0,3
34.19,63.19,35.94,0,9,35,0,2,1
33.91,55.65,61.22,1,9,5,7,30,2
30.54,55.89,36.73,3,6,25,4,22,5
32.73,70.57,49.45,4,6,2,13,25,5
28.14,67.92,37.97,4,4,17,0,21,4
30.04,49.89,37.17,3,4,33,0,4,0
31.07,64.86,38.05,2,10,17,0,26,3
26.74,47.39,22.87,4,4,12,0,17,6
35.64,58.1,59.75,2,1,11,7,26,4
25.01,65.74,69.58,4,1,14,0,33,0
28.87,60.59,53.34,1,0,10,3,13,4
38.8,64.99,64.53,2,3,17,3,41,4
33.25,71.64,34.87,1,10,23,2,19,6
29.93,59.1,20.39,4,10,9,18,20,2
33.48,64.7,53.11,2,5,5,19,24,5
30.43,60.58,58.52,0,0,4,0,10,5
25.45,56.04,38.95,1,4,26,0,18,5
27.23,57.63,49.84,3,5,10,13,12,3
32.92,70.05,54.36,3,0,12,13,16,4
31.72,59.51,43.1,3,4,20,0,20,5
29.39,55.08,28.55,4,1,9,20,22,0
30.42,60.17,36.66,1,1,9,6,22,3
27.41,56.92,32.34,0,10,20,0,18,6
29.23,56.14,56.12,3,5,9,8,14,4
36.26,61.51,37.35,2,7,17,4,41,6
32.47,62.87,51.2,2,3,17,0,32,2
21.48,45.7,31.28,0,9,16,0,21,4
37.27,71.63,41.84,0,10,14,4,37,2
29.99,60.53,36.8,2,3,8,4,9,0
25.22,59.57,27.19,1,6,36,0,4,0
32.59,60.71,42.68,4,10,4,13,24,3
30.48,64.68,49.42,3,5,19,2,18,6
31.93,51.17,33.65,4,2,37,0,4,3
24.11,49.64,57.81,2,8,5,0,17,3
28.1,43.56,59.25,0,0,13,16,19,4
28.93,57.66,36.39,4,9,15,2,14,2
23.2,45.91,20.31,0,5,13,15,13,5
28.63,59.57,61.32,2,9,35,0,4,3
28.61,55.85,32.75,2,5,12,15,15,0
35.08,73.75,41.25,4,8,9,0,36,1
37.21,74.62,54.03,3,3,5,20,20,3
33.7,54.88,33.13,2,6,8,0,10,3
40.0,60.17,50.97,4,5,17,0,40,1
31.68,59.06,58.41,1,6,28,1,18,3
28.21,62.05,41.51,1,1,20,4,13,0
27.46,49.73,63.09,1,5,8,13,12,5
26.53,48.55,38.35,1,10,25,1,17,6
25.12,52.88,28.43,3,7,11,12,15,6
26.99,51.1,58.93,1,9,9,6,29,2
29.21,49.47,38.79,0,0,27,0,16,2
29.68,55.95,57.79,3,1,23,0,20,0
23.57,58.87,21.5,1,9,10,0,9,6
30.91,74.59,49.46,1,9,25,2,17,1
35.72,60.2,69.54,2,5,39,0,0,4
36.07,59.69,47.38,4,6,3,14,16,5
31.07,73.26,40.82,4,7,5,12,30,6
32.42,61.41,50.99,2,3,22,0,27,3
31.6,59.09,53.55,0,3,17,1,6,3
30.67,66.01,56.75,2,6,11,4,27,6
28.88,61.25,55.41,3,3,18,0,37,4
30.88,44.1,40.76,1,6,15,4,40,0
24.05,63.35,53.76,0,3,9,11,33,2
35.29,66.87,60.63,4,10,26,1,19,1
29.9,45.53,38.85,1,2,12,4,31,2
28.07,71.21,43.64,1,9,10,12,9,0
26.11,51.45,56.76,2,9,10,11,27,4
32.58,64.48,27.8,4,6,15,0,35,2
34.71,60.96,64.7,3,7,18,2,41,6
23.98,44.87,26.59,3,1,10,0,7,5
27.51,61.71,32.46,1,10,32,2,0,0
25.06,57.65,23.39,2,3,18,11,8,4
34.62,59.62,38.08,2,0,12,2,37,0
30.36,53.27,34.87,1,7,13,10,8,5
31.06,59.13,25.08,4,3,38,0,4,2
22.27,53.03,30.0,2,8,15,0,11,2
29.46,52.15,55.43,4,3,7,2,14,2
25.64,47.63,28.53,2,9,37,0,0,6
36.95,68.98,59.88,3,0,42,0,0,6
31.22,51.09,49.75,3,10,20,0,23,3
26.85,55.82,64.93,3,7,12,0,12,4
31.8,57.45,70.0,2,9,10,8,31,4
27.57,59.56,44.62,4,0,17,3,12,1
32.19,46.35,37.41,4,7,13,2,33,5
28.21,47.64,32.29,3,5,14,13,12,3
33.41,68.66,38.82,1,10,24,3,25,5
25.47,47.11,37.01,1,10,31,0,0,3
28.59,69.18,24.11,3,2,34,3,0,3
29.51,49.94,37.36,4,10,17,0,14,3
29.77,58.83,57.38,0,6,4,13,28,3
29.38,70.63,46.25,4,6,8,2,14,3
40.0,65.67,41.26,3,5,17,4,37,6
31.42,63.91,37.37,0,3,12,1,40,4
37.45,68.76,43.94,1,3,10,6,27,5
35.61,56.91,36.81,4,10,26,3,17,0
37.21,61.02,41.51,0,4,40,2,2,5
39.4,75.91,44.57,0,6,9,3,36,3
26.19,63.25,43.84,2,9,13,1,37,1
25.53,66.09,52.38,4,0,26,3,21,6
31.27,51.8,65.63,0,7,37,3,0,1
26.52,47.97,33.66,1,0,8,18,20,5
24.39,44.49,39.38,2,4,25,2,21,0
28.15,66.16,50.58,1,5,8,6,18,6
32.41,55.04,32.15,2,5,9,0,10,2
28.9,59.58,29.63,3,1,24,3,25,3
36.37,63.99,35.94,2,8,2,4,30,0
24.44,55.77,43.83,0,5,11,11,24,6
40.0,77.75,43.9,3,9,6,4,30,6
24.08,63.58,64.23,4,0,14,4,10,3
32.14,56.56,42.3,2,9,42,2,4,3
32.42,69.43,36.08,1,7,19,0,18,1
29.65,62.11,56.95,2,8,11,0,31,2
26.93,66.16,40.64,4,6,11,1,14,4
31.03,57.03,64.22,0,7,14,7,16,3
26.8,46.32,34.25,4,8,35,2,0,0
35.22,68.71,29.33,0,4,18,0,20,2
37.5,69.33,41.28,3,2,9,5,28,4
39.68,68.29,34.23,2,6,10,10,31,6
21.56,46.27,50.02,3,0,14,10,13,2
28.32,59.01,41.83,2,2,15,0,41,1
40.0,70.96,32.81,3,10,11,0,40,0
31.8,57.24,24.0,2,3,38,1,0,4
22.07,46.52,31.3,4,7,15,0,10,0
34.58,67.63,40.3,3,2,9,14,10,5
25.86,40.37,58.67,3,9,10,3,14,1
27.26,64.73,20.0,2,10,4,9,33,0
39.23,60.7,42.78,2,2,8,4,28,4
39.7,77.68,34.34,2,1,6,0,36,3
30.8,59.59,37.12,3,6,5,0,18,5
27.29,48.55,37.91,2,5,15,0,14,3
30.65,53.52,30.5,0,10,45,2,0,4
33.21,63.32,33.71,0,8,39,0,0,0
27.5,62.57,26.79,2,1,15,4,40,3
32.83,74.4,30.31,2,5,37,1,0,0
32.76,55.14,45.93,0,5,4,13,20,1
27.07,68.95,70.0,1,6,13,13,27,2
20.88,56.47,35.14,2,7,14,9,7,5
29.98,56.74,53.98,0,8,12,0,42,6
26.13,69.56,48.25,2,8,45,0,0,4
29.07,43.85,43.37,4,0,20,0,19,5
33.38,53.41,50.46,1,5,8,3,11,3
39.96,60.73,27.3,4,4,15,0,38,3
34.76,54.23,27.93,1,6,23,0,19,2
33.02,72.76,53.2,3,8,23,0,15,3
31.06,55.41,33.8,2,8,37,4,0,4
35.72,71.86,70.0,4,4,18,0,42,0
24.16,49.19,63.53,4,9,41,0,0,1
25.98,58.32,32.53,0,10,10,2,36,2
35.65,76.12,51.26,0,8,11,0,31,1
28.08,60.76,31.53,2,10,13,0,40,4
30.86,69.7,44.53,0,0,15,0,12,1
34.94,62.17,41.64,1,3,39,0,0,2
21.84,57.85,61.44,0,4,9,3,10,0
33.57,60.51,54.06,2,6,7,16,21,6
38.47,62.64,70.0,1,1,22,2,18,1
30.78,50.81,50.14,4,4,11,0,11,6
30.11,67.55,44.5,4,4,39,0,0,6
30.35,71.4,59.98,0,5,39,0,0,6
29.51,69.53,46.92,0,2,10,14,16,5
30.77,56.66,41.53,3,10,26,0,16,2
20.13,47.52,24.87,0,7,19,13,15,5
38.44,55.47,52.25,3,3,7,17,15,2
29.43,47.7,32.19,1,4,17,3,23,4
29.12,54.86,42.44,2,3,24,4,15,4
28.32,57.91,50.54,3,3,7,0,36,3
37.84,56.94,64.38,3,6,25,0,19,1
30.01,49.19,47.72,0,4,31,0,0,6
30.04,69.57,35.71,1,5,7,21,15,2
29.99,62.52,49.88,0,7,15,11,13,3
26.13,70.36,48.2,2,4,15,17,10,2
31.54,54.73,67.46,3,4,34,2,2,6
29.9,68.09,59.57,2,3,26,0,17,0
28.33,50.65,46.64,4,6,22,0,20,4
35.66,75.53,32.79,3,1,7,4,34,2
30.67,51.22,42.2,4,4,22,0,17,0
25.63,54.83,28.66,3,10,10,19,15,0
21.2,52.42,32.81,1,0,7,0,12,4
29.25,61.4,40.97,4,7,4,0,10,5
33.1,74.93,42.35,3,3,9,12,31,1
34.67,59.78,60.8,2,5,8,12,35,1
38.83,74.56,58.73,0,10,33,0,0,1
27.44,46.83,66.17,4,2,8,4,13,6
23.99,52.5,37.24,0,9,8,9,24,5
29.28,59.31,63.34,3,4,39,4,2,1
29.39,46.86,25.84,4,7,31,0,0,0
25.76,61.07,36.18,3,9,17,1,24,6
27.34,44.53,56.06,3,0,37,0,0,0
24.43,56.39,20.0,0,5,13,8,29,6
39.71,58.79,49.81,3,3,14,17,17,5
35.53,77.13,47.67,0,5,8,22,16,6
23.95,56.98,37.03,1,10,10,22,19,2
29.29,58.57,34.06,1,2,22,0,24,1
40.0,51.64,34.96,1,8,19,0,37,2
37.8,71.38,52.18,3,5,13,11,8,6
29.63,54.63,30.88,0,5,12,7,12,0
33.37,66.5,35.42,0,7,8,3,9,1
26.0,53.96,57.52,1,1,8,7,33,2
38.59,59.04,34.17,1,6,14,0,35,3
23.76,60.46,36.53,4,0,20,4,18,5
27.92,65.12,62.24,1,0,13,0,14,1
28.49,66.42,33.78,4,1,28,0,13,5
28.48,53.77,70.0,3,2,38,2,3,3
34.53,55.88,61.89,3,2,4,0,17,5
34.57,54.87,55.0,2,5,45,0,0,0
34.21,52.63,68.72,2,4,13,14,16,4
36.79,67.93,54.96,0,5,11,3,10,6
25.4,48.06,45.63,2,10,6,4,30,6
28.97,52.75,22.49,3,0,21,0,19,1
32.71,58.03,46.16,1,3,24,2,19,1
26.07,49.06,34.31,1,2,26,0,20,2
29.55,47.75,32.77,4,6,16,3,14,0
33.33,65.8,44.88,1,8,38,4,3,4
32.16,62.99,54.53,0,9,19,0,19,6
38.67,61.25,25.97,4,9,8,0,38,5
20.82,46.55,35.51,4,1,28,0,21,5
23.11,55.69,59.61,4,3,9,2,18,0
27.53,48.15,30.5,1,8,9,0,37,5
23.16,45.03,54.29,4,6,5,3,5,6
36.48,66.57,54.5,0,2,14,17,21,2
31.16,71.91,34.91,2,2,42,0,0,1
23.9,52.77,55.7,2,5,13,1,17,6
36.87,63.49,43.02,0,7,16,17,13,1
34.63,66.78,45.11,1,3,15,21,14,1
26.38,62.82,27.4,2,0,11,19,18,6
40.0,61.8,50.44,0,4,6,8,31,3
28.97,52.94,43.27,1,0,6,8,17,4
36.54,71.5,43.04,1,5,40,0,3,5
24.73,56.02,64.26,1,0,8,17,14,4
33.65,56.09,54.8,3,2,9,0,39,2
29.26,45.2,34.99,3,4,13,7,28,4
36.19,73.76,41.52,1,1,16,1,34,4
28.88,69.96,49.96,1,4,24,0,32,0
30.81,55.65,36.46,3,10,15,0,34,0
24.51,59.05,23.15,1,1,11,21,15,4
32.61,67.03,58.43,3,0,10,2,39,5
35.54,65.54,44.63,1,0,26,0,15,2
34.36,73.45,40.11,0,7,8,19,15,4
32.09,72.63,35.16,2,2,12,0,40,0
31.53,66.76,34.6,3,9,12,0,35,5
36.42,76.31,27.13,2,3,11,3,38,1
29.6,55.26,34.14,1,9,3,15,17,4
33.0,62.92,41.61,0,0,10,0,10,3
33.61,64.94,49.22,1,2,43,4,3,3
25.9,44.58,27.68,4,2,37,0,0,4
33.59,64.47,43.47,2,4,13,11,10,1
22.18,60.13,31.3,0,3,14,0,12,6
29.59,63.02,50.53,0,9,25,4,25,2
24.52,56.28,56.79,1,0,13,17,12,4
22.02,60.75,52.93,0,0,22,2,17,5
22.64,48.24,38.55,4,3,13,0,17,6
24.78,52.54,31.64,0,1,28,0,19,4
30.82,66.76,47.22,0,4,3,5,32,2
27.02,69.59,26.75,4,10,3,8,26,4
36.63,73.67,39.48,1,10,16,0,15,6
31.18,48.63,40.61,2,2,10,7,30,4
31.36,65.7,21.95,2,10,11,1,38,4
26.51,45.42,54.34,0,2,35,0,0,4
25.96,60.55,33.07,2,9,10,0,40,4
25.85,60.73,64.54,4,9,13,1,36,4
36.13,74.73,24.29,0,10,3,10,35,5
29.64,58.86,34.58,0,2,13,2,40,0
30.14,51.19,20.2,4,7,13,5,29,2
33.62,72.93,27.1,3,3,8,0,15,4
24.7,51.98,27.12,2,9,8,15,19,0
26.69,44.45,20.92,4,5,15,0,13,4
23.44,61.62,33.17,1,10,37,1,0,6
40.0,63.42,58.35,1,3,11,16,17,1
30.71,63.43,36.57,1,4,37,0,0,3
34.77,68.46,22.78,1,4,42,0,3,2
29.82,71.87,24.39,3,10,12,0,36,6
34.31,57.72,46.52,4,3,42,0,0,3
36.71,69.72,41.43,1,5,8,3,30,0
29.41,59.27,43.92,2,10,10,15,15,0
21.78,46.74,29.02,2,0,36,2,1,0
34.96,55.78,24.64,2,3,38,2,0,2
34.48,67.12,37.64,3,8,25,0,29,5
30.39,67.13,49.2,4,0,25,0,17,1
32.2,69.66,64.67,2,2,17,0,36,1
21.28,52.32,20.0,0,9,14,11,9,3
40.0,64.56,32.4,2,7,45,4,4,2
26.2,51.04,51.58,3,5,26,3,13,3
26.91,53.87,31.06,2,2,10,1,11,4
37.67,66.85,43.22,1,5,5,4,38,6
33.28,69.6,60.82,1,9,21,0,16,5
29.55,59.06,46.69,3,1,27,2,26,0
28.12,66.34,32.71,0,4,10,1,13,4
36.27,67.64,67.95,1,10,28,3,20,5
35.15,72.72,54.71,2,8,45,3,4,2
29.04,51.0,20.0,3,8,16,4,35,6
34.65,64.75,49.95,4,1,45,0,0,0
28.6,45.82,36.28,2,5,18,0,21,3
35.78,60.37,32.47,2,4,45,0,2,5
28.04,63.56,31.44,2,2,35,2,4,4
29.72,60.95,45.86,4,4,12,2,17,2
34.7,67.73,39.02,2,10,16,0,15,5
32.49,51.43,57.77,4,7,11,3,10,1
34.76,52.47,56.36,0,9,10,2,29,4
25.71,56.23,55.63,3,6,12,0,38,0
30.14,65.05,25.07,0,9,9,7,32,1
31.4,56.72,59.17,0,0,2,9,29,5
22.39,55.39,53.07,2,0,11,0,17,0
29.41,62.79,53.03,3,6,15,4,34,1
24.1,40.84,47.94,1,7,10,8,15,6
22.58,58.31,38.97,4,6,32,0,0,6
36.24,62.61,31.65,1,4,15,2,39,0
25.37,58.87,29.4,2,10,36,2,2,6
29.31,49.02,36.23,4,4,13,0,12,6
22.46,61.78,36.74,3,1,14,3,38,1
30.41,68.43,43.25,0,4,22,0,25,1
29.37,51.15,57.25,2,1,9,4,35,2
30.94,55.52,28.18,1,6,38,0,1,0
32.76,64.78,54.27,2,3,15,0,42,3
25.4,41.92,64.16,1,1,11,3,11,4
28.76,53.09,41.85,4,1,37,0,0,1
33.07,62.54,30.79,2,10,19,0,36,6
32.17,68.71,37.43,0,4,39,0,4,6
31.51,53.32,48.71,1,7,37,0,0,3
29.42,67.16,30.27,0,7,37,1,2,6
28.03,64.04,30.17,2,3,9,0,15,4
32.03,51.88,48.24,2,2,42,2,4,1
29.51,64.95,54.1,1,4,3,14,25,2
25.38,61.15,38.97,1,1,19,3,19,0
32.99,56.52,62.76,4,10,10,0,36,6
28.57,59.47,45.47,4,6,14,0,42,5
27.21,64.76,57.04,2,4,7,13,30,2
27.63,47.97,28.92,2,4,14,0,11,5
31.92,68.89,39.95,1,8,13,0,43,2
26.63,65.47,59.26,3,7,5,7,36,2
30.51,70.2,39.78,0,5,11,0,34,1
31.31,57.34,45.0,2,0,18,1,41,3
40.0,73.81,56.47,3,10,40,3,2,0
23.12,63.07,41.38,3,10,42,0,0,4
28.88,54.81,33.23,2,3,4,14,22,5
33.41,62.74,23.04,0,10,35,3,3,3
29.17,54.85,46.06,3,8,11,3,29,2
25.55,68.75,42.0,0,5,23,0,17,0
35.71,60.95,42.29,2,7,24,0,20,4
33.17,67.66,38.33,4,5,22,3,24,2
28.11,64.09,65.53,4,7,13,3,34,6
35.98,58.7,38.42,3,6,25,0,18,2
30.11,63.21,39.22,3,0,13,0,11,2
26.87,52.98,57.88,0,4,39,2,2,0
26.54,52.69,42.71,2,7,38,4,2,1
30.91,56.85,36.26,2,10,40,0,0,4
28.9,62.92,54.55,1,2,19,0,25,0
31.5,67.6,46.4,3,6,14,0,40,0
33.15,70.41,44.83,0,1,13,2,6,2
22.97,45.2,30.14,3,10,15,0,11,3
21.36,54.65,26.45,4,9,22,4,22,5
39.07,62.71,59.38,1,9,11,4,37,3
24.98,52.39,50.79,4,10,18,1,18,1
23.29,56.74,34.52,3,6,18,0,18,3
26.68,44.49,63.42,2,0,9,0,8,2
29.61,60.38,42.91,1,6,11,0,37,6
28.78,59.46,29.35,4,5,16,16,18,4
34.75,73.8,64.76,1,7,18,0,36,4
33.78,63.37,63.85,1,5,11,3,40,5
25.63,53.63,52.84,0,0,9,4,6,0
23.36,53.46,54.46,3,7,8,2,10,3
33.73,54.32,35.7,4,0,9,2,8,6
33.98,67.38,24.08,4,5,13,2,36,1
27.03,56.26,35.68,0,5,26,1,26,1
32.32,65.32,46.1,4,0,12,15,21,2
31.14,58.05,62.54,2,1,24,1,17,3
24.26,58.02,21.61,0,9,30,0,4,0
26.91,49.5,70.0,1,9,17,2,33,5
38.06,56.01,39.45,3,10,5,21,19,6
26.57,57.0,70.0,0,5,31,0,0,1
28.47,53.91,38.25,0,9,42,1,3,4
29.61,70.69,43.81,4,0,18,0,26,4
24.06,57.92,53.93,2,1,14,4,8,6
27.25,57.13,50.89,2,5,12,2,6,2
24.51,56.51,46.82,1,10,6,13,23,2
33.77,59.19,26.58,4,10,16,0,32,1
31.03,50.89,42.16,1,1,24,1,14,3
24.9,48.01,55.16,0,3,8,8,19,4
26.17,55.76,35.47,0,5,31,1,0,1
32.85,62.84,33.74,3,2,18,0,42,5
24.07,66.32,34.51,1,3,24,0,22,3
25.75,52.9,37.84,0,5,19,1,21,0
